course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1024862,Making Tax Digital - UK HMRC Legislation Explained,https://www.udemy.com/making-tax-digital/,False,0,743,0,7,All Levels,1.0,2017-06-06T14:13:15Z,Business Finance
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,True,40,236,31,35,Intermediate Level,4.0,2016-10-12T17:02:13Z,Web Development
1023668,Supreme NodeJS Course - For Beginners,https://www.udemy.com/supreme-node-js-course/,True,200,1080,37,76,All Levels,3.5,2016-11-29T19:03:48Z,Web Development
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,True,45,65,18,56,Beginner Level,10.0,2017-05-01T19:01:49Z,Musical Instruments
760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,True,150,5495,52,18,Beginner Level,1.5,2016-02-17T04:53:50Z,Web Development
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,https://www.udemy.com/learn-uiux-and-mobile-app-design-in-photoshop-from-scratch/,True,145,1367,61,31,All Levels,3.0,2015-08-06T20:22:52Z,Graphic Design
856530,Understand PHP Arrays and HTTP Request in a Better Way,https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/,True,35,1627,38,7,All Levels,0.5833333333333334,2016-05-23T17:05:27Z,Web Development
53556,Essential Skills for Designers - Working with Type,https://www.udemy.com/working-with-type/,True,45,219,11,25,All Levels,2.0,2013-05-13T12:59:44Z,Graphic Design
649404,Ribbon Lettering: From Sketch to Wordmark,https://www.udemy.com/ribbon-lettering-from-sketch-to-wordmark/,True,40,342,2,8,All Levels,0.7166666666666667,2015-10-25T20:54:43Z,Graphic Design
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,True,40,67,8,25,All Levels,1.0,2016-07-14T17:03:19Z,Graphic Design
199450,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",https://www.udemy.com/elite-trend-trader-how-to-make-a-fortune-trading-the-trend/,True,125,6451,237,28,All Levels,5.0,2014-04-16T13:58:31Z,Business Finance
598094,Crowdfunding to Win,https://www.udemy.com/crowdfunding-to-win/,True,40,627,15,15,All Levels,1.5,2015-09-23T22:16:35Z,Business Finance
1107954,"Day trading strategy for all level, with 72% success rate",https://www.udemy.com/1-shot-1kill/,True,95,51,9,15,All Levels,0.5333333333333333,2017-03-02T16:25:56Z,Business Finance
494078,Expert Guide : Mastering Functions in JavaScript !,https://www.udemy.com/functions-in-javascript/,True,195,3015,30,19,All Levels,2.5,2015-06-19T22:58:29Z,Web Development
536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,True,45,1489,32,27,All Levels,3.5,2015-07-01T16:25:45Z,Business Finance
651014,Adobe Photoshop (Complete Beginner),https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,True,200,98,3,33,Beginner Level,2.0,2015-12-09T17:17:38Z,Graphic Design
724436,Guitarra Acústica en Siete Días,https://www.udemy.com/guitarra-acustica-en-siete-dias/,True,20,1,1,38,Beginner Level,2.5,2016-01-29T20:38:03Z,Musical Instruments
815182,Saxophone Pro Series - You're going to love practicing Sax,https://www.udemy.com/saxophone-pro-series/,True,50,119,4,32,All Levels,5.5,2016-04-08T23:06:53Z,Musical Instruments
874012,The Ultimate Drawing Course - Beginner to Advanced,https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/,True,150,26742,2379,62,Beginner Level,11.0,2017-01-23T00:20:05Z,Graphic Design
965306,Forex: What's a Trend and When it is Strong and Reliable,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/,False,0,2955,43,30,Intermediate Level,2.0,2016-10-05T15:39:55Z,Business Finance
632368,Monatlich Geld anlegen für später!,https://www.udemy.com/monatlich-geld-anlegen/,True,30,5983,135,7,Beginner Level,0.6166666666666667,2015-10-06T20:05:20Z,Business Finance
647338,How To Make Money With A Cover Band,https://www.udemy.com/coverband/,True,50,2498,12,25,All Levels,3.5,2017-03-30T22:39:31Z,Musical Instruments
479688,Cost Accounting Labour Costing (Professional Course Level),https://www.udemy.com/labour-costing/,True,20,1542,1,24,All Levels,2.0,2015-04-20T18:33:40Z,Business Finance
184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,https://www.udemy.com/trumpet-a-beginners-guide/,True,50,966,157,145,Beginner Level,7.5,2014-03-21T10:19:54Z,Musical Instruments
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,True,20,2,1,11,Intermediate Level,1.0,2017-03-31T16:37:49Z,Graphic Design
998872,The Actuarial Profession: Basic Sciences and Principles,https://www.udemy.com/actuarial-intro-eng/,True,25,1531,6,7,Beginner Level,0.5833333333333334,2016-11-20T20:47:37Z,Business Finance
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,True,90,655,18,150,Beginner Level,3.5,2017-04-25T17:12:10Z,Graphic Design
969348,AppML :basics for beginners,https://www.udemy.com/appml-basics-for-beginners/,True,30,770,0,8,All Levels,0.6333333333333333,2016-09-27T18:41:31Z,Web Development
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),https://www.udemy.com/build-a-complete-jquery-plugin-image-pop-up-dialog/,True,20,1126,10,12,All Levels,1.0,2017-02-23T21:46:18Z,Web Development
712960,"Angular 4 - Concepts, Code and Collective Wisdom",https://www.udemy.com/angular-2-concepts-code-and-collective-wisdom/,True,50,851,164,75,Intermediate Level,4.5,2016-04-20T16:29:03Z,Web Development
575676,Fundamentals of Investing!,https://www.udemy.com/investment-basics-lets-invest-series/,True,20,3125,54,13,Beginner Level,2.0,2015-08-09T18:34:30Z,Business Finance
1233302,Ratio Analysis for Financial Statements,https://www.udemy.com/ratio-analysis-financial-statements/,True,50,0,0,6,Beginner Level,2.0,2017-07-03T21:39:57Z,Business Finance
1080466,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,https://www.udemy.com/curso-bitcoin/,True,30,394,109,73,All Levels,5.5,2017-02-06T13:59:35Z,Business Finance
1248172,Essentials of Spring 5.0 for Developers,https://www.udemy.com/essentials-of-spring-50-for-developers/,True,125,34,2,21,Expert Level,1.5,2017-06-11T18:34:40Z,Web Development
746366,Financial Statements: Learn Accounting. Unlock the Numbers.,https://www.udemy.com/learn-accounting-unlock-the-numbers/,True,40,222,12,35,Beginner Level,3.0,2016-02-17T17:55:46Z,Business Finance
518870,How to create flat design icons in 15 minutes in Illustrator,https://www.udemy.com/how-to-create-flat-design-interface-icons-in-illustrator/,True,195,2228,96,51,All Levels,4.5,2015-06-22T23:52:21Z,Graphic Design
742602,Financial Management Risk and Return For Securities,https://www.udemy.com/risk-and-return-finance/,True,30,3607,21,19,All Levels,1.5,2016-02-03T18:04:01Z,Business Finance
821108,المحاسبة للإداريين و غير المحاسبين,https://www.udemy.com/accounting-for-non-accountants-trendcast/,True,20,9,3,17,Beginner Level,0.7166666666666667,2016-04-23T22:57:42Z,Business Finance
304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,True,20,16,2,10,All Levels,1.0,2014-09-22T04:57:47Z,Business Finance
597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,https://www.udemy.com/trade-for-profit-how-to-find-and-trade-stocks-successfully-chinese/,True,95,264,0,79,All Levels,3.0,2015-10-08T17:04:03Z,Business Finance
93850,Financial Modeling - Facebook Case Study,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,True,25,9,3,13,All Levels,1.5,2013-10-02T05:31:08Z,Business Finance
1023062,Serverless Architecture on Amazon Web Services,https://www.udemy.com/serverless-architecture-on-aws/,False,0,13210,978,8,Intermediate Level,0.55,2016-11-30T00:11:26Z,Web Development
773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,True,150,1224,42,14,All Levels,0.55,2016-03-23T21:13:52Z,Business Finance
932274,The Ultimate Fibonacci Trading Plan for Forex and Stocks,https://www.udemy.com/fibonacci-trading-strategy/,True,200,399,15,15,All Levels,1.0,2016-08-19T19:12:04Z,Business Finance
994666,Intro to Impact Investing,https://www.udemy.com/intro-to-impact-investing/,True,200,44,4,12,Beginner Level,0.5333333333333333,2016-11-08T17:02:08Z,Business Finance
876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,True,195,13,5,26,Beginner Level,1.0,2016-06-13T18:28:02Z,Graphic Design
1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,True,50,128,10,18,All Levels,2.0,2016-11-27T15:59:33Z,Musical Instruments
1216132,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/,True,200,1076,15,15,All Levels,1.0,2017-05-22T22:53:46Z,Graphic Design
756520,Exam 1 Review - Managerial Accounting (U of H),https://www.udemy.com/exam-1-review-mgr-acct/,True,30,47,9,22,Beginner Level,2.0,2016-02-11T16:23:46Z,Business Finance
778682,Gitarre spielen wie die Profis,https://www.udemy.com/gitarrenakkordespielenwiedieprofis/,True,20,1981,28,38,Beginner Level,2.0,2016-03-21T17:32:24Z,Musical Instruments
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,True,20,1207,5,19,Beginner Level,2.0,2015-04-05T18:48:19Z,Graphic Design
953152,The Complete Piano & Music Theory Beginners Course,https://www.udemy.com/piano-lessons-music-theory-beginners-course/,True,50,10435,665,23,All Levels,1.5,2016-09-15T22:49:21Z,Musical Instruments
791610,Create a business website with WordPress,https://www.udemy.com/create-a-business-website-with-wordpress/,True,50,1624,31,38,All Levels,4.0,2016-03-14T22:22:28Z,Web Development
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",https://www.udemy.com/beginners-guitar-tuning-strumming-and-chords/,False,0,2577,30,6,Beginner Level,0.6166666666666667,2015-07-03T19:07:11Z,Musical Instruments
824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,True,20,5841,16,28,All Levels,1.5,2016-06-14T15:43:23Z,Business Finance
964732,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",https://www.udemy.com/modern-web-development-with-sass-gulp-npm-web-workflows/,True,95,502,62,59,Beginner Level,5.0,2016-12-31T03:11:31Z,Web Development
811534,The Visual Learning Basic Accounting Course,https://www.udemy.com/the-visual-learning-basic-accounting-course/,True,20,9,0,6,Beginner Level,1.0,2016-05-03T21:14:25Z,Business Finance
80940,Build Websites from Scratch with HTML & CSS,https://www.udemy.com/build-website-scratch/,True,145,51257,1955,77,Beginner Level,8.0,2013-09-25T15:59:09Z,Web Development
1045726,Stock Market investment:Non financial fundamental analysis,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/,True,125,1091,4,29,Beginner Level,3.0,2016-12-20T14:36:59Z,Business Finance
805882,Design bestselling T-shirts from Beginner to Expert.,https://www.udemy.com/t-shirt-design-from-beginner-to-expert-using-photoshop/,True,95,798,198,25,Beginner Level,0.6666666666666666,2016-04-06T20:48:07Z,Graphic Design
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,True,50,2358,3,26,Beginner Level,1.0,2016-03-31T18:31:08Z,Musical Instruments
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,True,195,1494,23,62,All Levels,7.5,2015-11-29T22:38:00Z,Web Development
628440,Inkscape For Beginners 2016/2017,https://www.udemy.com/udemy-master-inkscape-beginner-course-20162017-unofficial/,True,40,1029,52,26,All Levels,4.0,2016-09-26T17:24:45Z,Graphic Design
854756,Learn Drupal 8 - With a Live Project,https://www.udemy.com/learn-drupal-8-with-a-live-project/,True,55,2012,15,59,All Levels,3.5,2017-03-17T00:11:02Z,Web Development
1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,True,100,3559,24,18,Beginner Level,1.0,2017-06-18T21:23:07Z,Web Development
375594,Financial Management - A Complete Study,https://www.udemy.com/financial-management-a-complete-study/,True,190,1941,128,527,All Levels,71.5,2014-12-22T16:57:30Z,Business Finance
537886,Portfolio Management for CA / CS / CFA exams,https://www.udemy.com/portfolio-management-quantitative-techniques/,True,20,1740,5,8,All Levels,1.0,2015-07-21T19:24:17Z,Business Finance
632234,Guitar Chords and Basic Strumming,https://www.udemy.com/guitar-chords-and-basic-strumming/,True,20,3,0,35,Beginner Level,2.5,2015-12-17T18:14:23Z,Musical Instruments
908664,Word Swag : Create Stunning Images with the Word Swag App,https://www.udemy.com/word-swag/,True,100,2416,19,14,All Levels,1.0,2016-08-09T17:56:53Z,Graphic Design
744080,Piano With Willie: Tritones & Phat Chords,https://www.udemy.com/piano-with-willie-tritones-phat-chords/,True,40,37,3,19,Intermediate Level,2.0,2016-04-13T06:52:29Z,Musical Instruments
1065198,GUITAR #1: Beginner Basics and Beyond,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/,True,20,111,12,64,Beginner Level,3.0,2017-03-01T05:07:08Z,Musical Instruments
570996,Finance Fundamentals for Non Finance Leaders,https://www.udemy.com/finance-fundamentals-for-business-leaders/,True,20,37,7,15,All Levels,1.0,2015-08-04T21:56:58Z,Business Finance
1269590,Advanced Options Trading Course,https://www.udemy.com/advanced-option-trading-course/,True,40,1252,2,6,Intermediate Level,0.5333333333333333,2017-06-29T20:18:19Z,Business Finance
987666,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,True,50,1591,99,74,Beginner Level,9.5,2017-02-08T00:40:08Z,Web Development
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,https://www.udemy.com/piano-tutorial-ludovico-einaudi-una-mattina/,False,0,1631,23,6,All Levels,0.7333333333333333,2015-11-23T18:07:41Z,Musical Instruments
955194,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,True,40,1950,33,16,Beginner Level,1.0,2016-09-18T21:58:41Z,Web Development
41356,Create a Responsive Business Website with WordPress,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,True,95,1659,73,38,All Levels,5.5,2013-03-25T01:44:54Z,Web Development
325834,Learn to Trade for Profit: Find and Trade Winning Stocks,https://www.udemy.com/trading-stocks-successfully-introduction-to-stock-trading/,True,95,10605,71,77,All Levels,3.0,2014-10-24T18:13:49Z,Business Finance
690546,UK Self Assessment Tax Return Filing Online,https://www.udemy.com/uk-tax-return/,True,20,23,7,6,All Levels,0.4666666666666667,2015-12-07T18:36:33Z,Business Finance
1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,https://www.udemy.com/play-piano-7-improvise-on-for-all-we-know-in-f-key-by-ear/,True,50,438,3,77,All Levels,1.5,2016-11-10T20:20:30Z,Musical Instruments
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,https://www.udemy.com/penetration-testing-ethical-hacking-course-python-kali-linux/,True,195,7827,268,66,All Levels,11.0,2016-09-26T15:08:29Z,Web Development
834226,FLAT ICON DESIGN IN POWERPOINT,https://www.udemy.com/flat-icon-design-powerpoint/,True,95,1534,24,23,Beginner Level,1.5,2016-05-03T00:54:17Z,Graphic Design
982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,True,30,255,5,9,All Levels,1.0,2016-10-12T23:24:28Z,Web Development
997916,Amazon Alexa Development: From Beginner to Intermediate,https://www.udemy.com/amazon-alexa-development-from-beginner-to-intermediate/,True,140,1858,110,52,All Levels,2.5,2016-12-03T20:51:00Z,Web Development
307080,Introducción a la contabilidad,https://www.udemy.com/contabilidad-en-una-hora/,True,20,193,19,14,Beginner Level,1.0,2014-12-17T12:50:58Z,Business Finance
772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,True,35,396,130,21,Intermediate Level,0.7166666666666667,2016-04-07T23:21:42Z,Web Development
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,True,195,11285,102,77,All Levels,5.5,2017-02-07T17:20:39Z,Web Development
123242,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,False,0,1362,7,13,Beginner Level,3.0,2014-02-06T03:58:39Z,Business Finance
733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,True,25,1209,8,62,All Levels,4.5,2016-03-29T17:43:26Z,Web Development
488818,QuickBooks 2015 Training for Newbies,https://www.udemy.com/free-training-quickbooks-2015/,True,200,2506,21,76,Beginner Level,6.0,2015-05-11T23:16:54Z,Business Finance
625670,Technical Charting,https://www.udemy.com/technical-charting/,True,20,4,1,6,Intermediate Level,1.0,2015-11-02T20:23:54Z,Business Finance
742764,Piano With Willie: Basics of Improvisation,https://www.udemy.com/piano-with-willie-basics-of-improvisation/,True,40,76,4,23,Beginner Level,3.5,2016-04-13T06:49:29Z,Musical Instruments
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,https://www.udemy.com/piano-the-hard-way/,True,25,238,3,22,Beginner Level,1.0,2014-02-19T03:46:50Z,Musical Instruments
927186,Learn Blender 3D  - The introduction course,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/,True,100,739,12,15,Beginner Level,1.5,2016-08-19T00:52:30Z,Graphic Design
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,https://www.udemy.com/aprendiendo-piano-lectura-de-piezas-clasicas-volii/,True,40,113,4,18,Beginner Level,1.5,2016-06-29T01:27:47Z,Musical Instruments
1240408,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/,True,175,3,0,27,Beginner Level,1.0,2017-07-04T22:23:09Z,Business Finance
1198166,Top 10 Trading Ideas in the Equities Market,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,True,20,661,4,12,All Levels,1.0,2017-05-02T21:59:07Z,Business Finance
589342,Learn HTML - The programming language to build a webpage!,https://www.udemy.com/takethefirststep/,True,25,1655,39,19,Beginner Level,1.0,2016-01-17T18:25:23Z,Web Development
1251786,Redux in Angular (2 and 4+),https://www.udemy.com/redux-in-angular/,True,70,909,16,13,Intermediate Level,1.5,2017-06-23T00:54:11Z,Web Development
1114060,Flask Tutorial Step by Step,https://www.udemy.com/python-flask-tutorial-step-by-step/,False,0,4645,171,19,Intermediate Level,2.0,2017-02-28T16:27:45Z,Web Development
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,False,0,8240,31,6,Intermediate Level,1.5,2013-11-23T12:27:56Z,Musical Instruments
1132694,Introduction to Gypsy Jazz Guitar,https://www.udemy.com/gypsy-jazz-guitar-lessons/,True,95,452,10,18,All Levels,2.5,2017-05-14T14:30:46Z,Musical Instruments
846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,False,0,5351,235,13,Beginner Level,1.5,2016-05-17T19:11:43Z,Web Development
739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,True,20,2314,77,25,All Levels,2.0,2016-04-21T02:06:22Z,Web Development
1104494,Instant Harmonica - play this classic 8 bar blues tune!,https://www.udemy.com/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/,True,40,43,4,13,All Levels,1.0,2017-04-23T10:53:00Z,Musical Instruments
824034,Technical Analysis: Understanding Price Action,https://www.udemy.com/technical-analysis-understanding-price-action/,True,45,39,6,37,All Levels,3.0,2016-08-26T22:57:33Z,Business Finance
1208148,Coaching Course:Investment Analysis for your clients,https://www.udemy.com/coaching-courseinvestment-analysis-for-your-clientsjoanne/,True,200,1,0,6,Intermediate Level,0.5666666666666667,2017-06-23T16:35:04Z,Business Finance
348116,Photoshop In-Depth: Master all of Photoshop's Tools Easily,https://www.udemy.com/photoshop-tools/,False,0,53851,1779,45,All Levels,4.5,2014-11-30T04:22:11Z,Graphic Design
597424,Sell like a Pro: Insider Secrets of Successful Selling!,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/,True,115,12,1,25,All Levels,2.5,2016-11-01T15:47:26Z,Business Finance
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,True,100,1444,101,59,Beginner Level,5.0,2016-07-25T16:08:07Z,Business Finance
306556,Backbone Tutorial: Learn Backbonejs from Scratch,https://www.udemy.com/backbonejs-tutorial/,True,90,4957,634,60,All Levels,5.5,2014-10-27T07:29:00Z,Web Development
747552,Build a website HTML5 CSS3 Beginner Course,https://www.udemy.com/how-to-build-a-website-html5-css3-beginner-course/,True,150,7884,44,28,Beginner Level,2.0,2016-02-02T03:54:47Z,Web Development
1145206,Develop Competitive Plugins for WordPress and WooCommerce,https://www.udemy.com/develop-competitive-plugins-for-wordpress-and-woocommerce/,True,150,2063,18,12,All Levels,1.0,2017-03-30T03:10:37Z,Web Development
106358,Learn To Play Guitar Complete Beginners Quick Start,https://www.udemy.com/learn-to-play-guitar-for-free-quick-start-guitar-course/,True,20,75,0,11,Beginner Level,1.0,2013-10-16T16:25:07Z,Musical Instruments
660460,Piano for Complete Beginners: Learn your first song today!,https://www.udemy.com/playing-piano-for-complete-beginners/,True,40,1268,10,30,Beginner Level,1.0,2015-11-10T20:37:08Z,Musical Instruments
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,True,200,897,129,171,All Levels,13.0,2017-01-13T17:06:35Z,Web Development
628876,Practical Web Development: Make Websites Quickly And Easily,https://www.udemy.com/make-beautiful-websites-in-a-few-hours/,True,20,2389,7,20,All Levels,2.0,2015-11-29T23:31:46Z,Web Development
637840,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,True,40,633,104,31,All Levels,5.0,2015-10-15T17:04:20Z,Web Development
302450,10 Numbers Every Business Owner Should Know,https://www.udemy.com/10-numbers-every-business-owner-should-know/,True,20,13,1,9,All Levels,1.0,2015-03-08T19:11:24Z,Business Finance
761808,Learn About Trading Options from a real wallstreet trader,https://www.udemy.com/learn-about-trading-options-from-a-former-stockbroker/,True,20,1046,17,12,All Levels,1.0,2016-02-21T22:40:55Z,Business Finance
1250694,カードゲームでカンタンに理解する！経済とお金のキホン,https://www.udemy.com/kabucom_keizai/,True,20,103,3,18,Beginner Level,1.0,2017-06-27T05:51:44Z,Business Finance
621022,Projects in MongoDB - Learn MongoDB Building Projects,https://www.udemy.com/projects-in-mongodb/,True,50,4628,247,93,All Levels,12.0,2015-09-28T20:22:39Z,Web Development
311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,https://www.udemy.com/develop-a-professional-hotel-website-using-joomla-3x/,True,35,1309,74,43,All Levels,5.0,2015-03-13T18:53:07Z,Web Development
65493,Kids Coding - Beginners CSS,https://www.udemy.com/kids-coding-beginners-css/,True,100,7130,30,17,All Levels,1.0,2013-07-25T19:55:43Z,Web Development
1093608,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,True,200,333,22,353,All Levels,42.0,2017-05-01T22:36:28Z,Web Development
676764,Create Your Own Automated Stock Trading Robot In EXCEL!,https://www.udemy.com/automated-trading-excel/,True,150,461,45,44,All Levels,5.0,2015-12-09T18:35:24Z,Business Finance
155640,Building a Search Engine in PHP & MySQL,https://www.udemy.com/creating-a-search-engine-in-php/,False,0,10110,379,12,All Levels,2.5,2014-02-03T18:07:52Z,Web Development
779000,Beginners Forex strategy,https://www.udemy.com/beginners-forex-strategy/,False,0,2144,47,20,Beginner Level,1.0,2016-03-18T15:07:45Z,Business Finance
459804,Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,https://www.udemy.com/beginner-tuba/,True,50,225,19,106,All Levels,6.0,2015-04-15T18:02:45Z,Musical Instruments
775252,LOGO DESIGN IN POWERPOINT,https://www.udemy.com/logo-design-in-powerpoint-create-logos/,True,95,1046,12,28,Beginner Level,1.0,2016-04-15T18:02:17Z,Graphic Design
1124590,Learn How To Play The Trumpet,https://www.udemy.com/learn-how-to-play-the-trumpet/,True,75,2,0,24,All Levels,1.5,2017-06-19T21:42:44Z,Musical Instruments
41145,Learn Call Options and Put Options - Introduction to Options,https://www.udemy.com/learn-options-trading-introduction-call-put-options/,True,60,1017,74,20,Beginner Level,3.0,2013-02-15T20:43:11Z,Business Finance
615920,In Depth Web Development Made Easy,https://www.udemy.com/in-depth-web-development-from-scratch/,True,25,3249,27,60,All Levels,6.5,2015-10-30T16:55:44Z,Web Development
902480,Pure Rock Guitar : Play Like the Gods of Rock!,https://www.udemy.com/pure-rock-guitar-play-like-the-gods-of-rock/,True,45,80,5,24,All Levels,4.5,2016-07-29T21:24:14Z,Musical Instruments
737182,Estrategias de Inversión aplicadas al mundo del trading,https://www.udemy.com/estrategias-de-inversion/,True,20,9,2,25,All Levels,3.0,2016-05-26T21:11:53Z,Business Finance
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,True,80,325,50,106,All Levels,5.0,2017-02-23T22:20:23Z,Web Development
438420,Ultimate Guide on Freelancing Career in Photoshop Design,https://www.udemy.com/freelancing-career-in-photoshop-design/,True,165,1479,49,82,All Levels,6.5,2015-04-30T19:41:43Z,Graphic Design
475032,Collection of Advanced Options concepts for Options traders,https://www.udemy.com/advanced-options-concepts-for-options-stock-traders/,True,40,2025,34,9,Expert Level,1.0,2015-04-13T23:02:21Z,Business Finance
743884,Piano With Willie: Blues n' Boogie Vol. 3,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-3/,True,40,84,4,10,Intermediate Level,2.5,2016-04-13T05:42:43Z,Musical Instruments
834558,What Finance Job is for You? Explanation of 14 Finance Roles,https://www.udemy.com/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/,True,200,2951,232,60,All Levels,4.0,2016-05-04T05:22:32Z,Business Finance
592606,Spielend Klavier lernen mit Freude und Erfolg,https://www.udemy.com/spielend-klavier-lernen/,True,100,255,30,53,Beginner Level,4.0,2015-11-12T06:40:19Z,Musical Instruments
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,https://www.udemy.com/instant-harmonica-play-over-the-rainbow-skye-boat-now/,True,40,29,4,22,All Levels,1.5,2016-07-18T21:54:18Z,Musical Instruments
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,https://www.udemy.com/intermediate-tuba-solos/,True,50,164,0,20,Intermediate Level,2.0,2015-04-15T18:00:06Z,Musical Instruments
657518,Cracking the Violin Code!,https://www.udemy.com/learnviolin/,True,120,746,82,40,All Levels,5.5,2015-11-17T21:30:46Z,Musical Instruments
691760,Ajax  for Beginners: A Very Basic Introduction,https://www.udemy.com/ajax-for-beginners-a-very-basic-introduction/,True,65,755,5,18,Beginner Level,2.0,2016-01-25T17:57:24Z,Web Development
785328,Quickly Batch Export & Package Logo Files for Clients,https://www.udemy.com/quickly-batch-export-package-logo-files-for-clients/,True,20,489,10,5,Intermediate Level,0.6833333333333333,2017-05-01T22:06:06Z,Graphic Design
